Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Max Sum of a Pair With Equal Sum of Digits,56.6,0.6598415828310645,https://leetcode.com/problems/max-sum-of-a-pair-with-equal-sum-of-digits,"Array, Hash Table, Sorting, Heap (Priority Queue)"
MEDIUM,Reverse Linked List II,56.6,0.495917143135072,https://leetcode.com/problems/reverse-linked-list-ii,Linked List
MEDIUM,Single Element in a Sorted Array,56.6,0.5920694527750138,https://leetcode.com/problems/single-element-in-a-sorted-array,"Array, Binary Search"
MEDIUM,Validate Binary Search Tree,56.6,0.3438040355108531,https://leetcode.com/problems/validate-binary-search-tree,"Tree, Depth-First Search, Binary Search Tree, Binary Tree"
MEDIUM,Maximal Square,54.4,0.4876133314788993,https://leetcode.com/problems/maximal-square,"Array, Dynamic Programming, Matrix"
MEDIUM,Snapshot Array,54.4,0.3666543001837093,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design"
MEDIUM,Convert Binary Search Tree to Sorted Doubly Linked List,49.9,0.6548390834404639,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,"Linked List, Stack, Tree, Depth-First Search, Binary Search Tree, Binary Tree, Doubly-Linked List"
MEDIUM,Find The Original Array of Prefix Xor,49.9,0.8810500495257456,https://leetcode.com/problems/find-the-original-array-of-prefix-xor,"Array, Bit Manipulation"
MEDIUM,House Robber,49.9,0.5230498335398295,https://leetcode.com/problems/house-robber,"Array, Dynamic Programming"
MEDIUM,Implement Trie (Prefix Tree),49.9,0.6793476261333812,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
MEDIUM,Keys and Rooms,49.9,0.746768393120343,https://leetcode.com/problems/keys-and-rooms,"Depth-First Search, Breadth-First Search, Graph"
MEDIUM,Linked List Random Node,49.9,0.6397015025747445,https://leetcode.com/problems/linked-list-random-node,"Linked List, Math, Reservoir Sampling, Randomized"
MEDIUM,Maximum Sum of Distinct Subarrays With Length K,49.9,0.4263309346710954,https://leetcode.com/problems/maximum-sum-of-distinct-subarrays-with-length-k,"Array, Hash Table, Sliding Window"
MEDIUM,Minimum Add to Make Parentheses Valid,49.9,0.746908249713867,https://leetcode.com/problems/minimum-add-to-make-parentheses-valid,"String, Stack, Greedy"
MEDIUM,Reverse Integer,49.9,0.3030892269554824,https://leetcode.com/problems/reverse-integer,Math
MEDIUM,Set Matrix Zeroes,49.9,0.6070884864800216,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
MEDIUM,Shuffle an Array,49.9,0.5904289804092742,https://leetcode.com/problems/shuffle-an-array,"Array, Math, Design, Randomized"
MEDIUM,Course Schedule II,47.7,0.5342350291611208,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Double a Number Represented as a Linked List,47.7,0.6123579966413119,https://leetcode.com/problems/double-a-number-represented-as-a-linked-list,"Linked List, Math, Stack"
MEDIUM,Find Peak Element,47.7,0.4650922757988214,https://leetcode.com/problems/find-peak-element,"Array, Binary Search"
MEDIUM,Minimum Knight Moves,47.7,0.4132915677780459,https://leetcode.com/problems/minimum-knight-moves,Breadth-First Search
MEDIUM,Minimum Size Subarray Sum,47.7,0.4939103221302616,https://leetcode.com/problems/minimum-size-subarray-sum,"Array, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Verify Preorder Sequence in Binary Search Tree,47.7,0.5131875685225266,https://leetcode.com/problems/verify-preorder-sequence-in-binary-search-tree,"Array, Stack, Tree, Binary Search Tree, Recursion, Monotonic Stack, Binary Tree"
MEDIUM,Ways to Make a Fair Array,47.7,0.644989189340971,https://leetcode.com/problems/ways-to-make-a-fair-array,"Array, Prefix Sum"
MEDIUM,3Sum,40.7,0.3707094094916058,https://leetcode.com/problems/3sum,"Array, Two Pointers, Sorting"
MEDIUM,Coin Change,40.7,0.4649545396006711,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
MEDIUM,Course Schedule,40.7,0.492342767405502,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Delete Node in a Linked List,40.7,0.8231559199073729,https://leetcode.com/problems/delete-node-in-a-linked-list,Linked List
MEDIUM,Maximum Product Subarray,40.7,0.3494162852551506,https://leetcode.com/problems/maximum-product-subarray,"Array, Dynamic Programming"
MEDIUM,Meeting Rooms II,40.7,0.5214162081616772,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
MEDIUM,Min Stack,40.7,0.5644511757883331,https://leetcode.com/problems/min-stack,"Stack, Design"
MEDIUM,Number of Operations to Make Network Connected,40.7,0.6466492016136093,https://leetcode.com/problems/number-of-operations-to-make-network-connected,"Depth-First Search, Breadth-First Search, Union Find, Graph"
MEDIUM,Range Sum Query 2D - Immutable,40.7,0.5652765632997782,https://leetcode.com/problems/range-sum-query-2d-immutable,"Array, Design, Matrix, Prefix Sum"
MEDIUM,Remove Nth Node From End of List,40.7,0.4896105904273307,https://leetcode.com/problems/remove-nth-node-from-end-of-list,"Linked List, Two Pointers"
MEDIUM,Robot Bounded In Circle,40.7,0.5622965278408281,https://leetcode.com/problems/robot-bounded-in-circle,"Math, String, Simulation"
MEDIUM,Sort Characters By Frequency,40.7,0.740805706977204,https://leetcode.com/problems/sort-characters-by-frequency,"Hash Table, String, Sorting, Heap (Priority Queue), Bucket Sort, Counting"
MEDIUM,Sort Colors,40.7,0.675831142046278,https://leetcode.com/problems/sort-colors,"Array, Two Pointers, Sorting"
MEDIUM,Subarray Product Less Than K,40.7,0.5285345535980827,https://leetcode.com/problems/subarray-product-less-than-k,"Array, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Swapping Nodes in a Linked List,40.7,0.6846789757668836,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,"Linked List, Two Pointers"
MEDIUM,Valid Sudoku,40.7,0.6227675793740958,https://leetcode.com/problems/valid-sudoku,"Array, Hash Table, Matrix"
MEDIUM,Valid Triangle Number,40.7,0.5234449388412803,https://leetcode.com/problems/valid-triangle-number,"Array, Two Pointers, Binary Search, Greedy, Sorting"
MEDIUM,All Possible Full Binary Trees,38.4,0.8270281155858406,https://leetcode.com/problems/all-possible-full-binary-trees,"Dynamic Programming, Tree, Recursion, Memoization, Binary Tree"
MEDIUM,Count the Number of Good Subsequences,38.4,0.505726872246696,https://leetcode.com/problems/count-the-number-of-good-subsequences,"Hash Table, Math, String, Combinatorics, Counting"
MEDIUM,Validate IP Address,38.4,0.2781752462045336,https://leetcode.com/problems/validate-ip-address,String
HARD,Special Binary String,83.9,0.6351153721156971,https://leetcode.com/problems/special-binary-string,"String, Recursion"
HARD,Maximum Number of Visible Points,75.8,0.3767605072174815,https://leetcode.com/problems/maximum-number-of-visible-points,"Array, Math, Geometry, Sliding Window, Sorting"
HARD,Merge k Sorted Lists,67.4,0.5677420052593406,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
HARD,Find Median from Data Stream,63.8,0.5327813617707072,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
HARD,Trapping Rain Water,61.7,0.6510194577693873,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,Binary Tree Maximum Path Sum,56.6,0.4122426484532653,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
HARD,Delete Duplicate Folders in System,54.4,0.5378519731628718,https://leetcode.com/problems/delete-duplicate-folders-in-system,"Array, Hash Table, String, Trie, Hash Function"
HARD,Sliding Puzzle,54.4,0.7313248932064185,https://leetcode.com/problems/sliding-puzzle,"Array, Dynamic Programming, Backtracking, Breadth-First Search, Memoization, Matrix"
HARD,Best Time to Buy and Sell Stock IV,49.9,0.4708615439104682,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv,"Array, Dynamic Programming"
HARD,Max Points on a Line,49.9,0.2895514653845652,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry"
HARD,Serialize and Deserialize Binary Tree,49.9,0.5896946953630543,https://leetcode.com/problems/serialize-and-deserialize-binary-tree,"String, Tree, Depth-First Search, Breadth-First Search, Design, Binary Tree"
HARD,Longest Increasing Path in a Matrix,40.7,0.5534762586302827,https://leetcode.com/problems/longest-increasing-path-in-a-matrix,"Array, Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Topological Sort, Memoization, Matrix"
