Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Course Schedule II,94.4,0.5342350029047974,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Maximum Number of Upgradable Servers,81.8,0.4095518482172064,https://leetcode.com/problems/maximum-number-of-upgradable-servers,"Array, Math, Binary Search"
MEDIUM,Find the Maximum Length of a Good Subsequence I,78.0,0.3156667819704922,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-i,"Array, Hash Table, Dynamic Programming"
MEDIUM,Minimum Array Length After Pair Removals,78.0,0.2521432931954311,https://leetcode.com/problems/minimum-array-length-after-pair-removals,"Array, Hash Table, Two Pointers, Binary Search, Greedy, Counting"
MEDIUM,Boundary of Binary Tree,75.0,0.4715859570960508,https://leetcode.com/problems/boundary-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Populating Next Right Pointers in Each Node II,70.7,0.5556623485472839,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Design Hit Counter,65.3,0.6920824458148753,https://leetcode.com/problems/design-hit-counter,"Array, Binary Search, Design, Queue, Data Stream"
MEDIUM,Encode and Decode Strings,65.3,0.4969907553404775,https://leetcode.com/problems/encode-and-decode-strings,"Array, String, Design"
MEDIUM,Graph Valid Tree,65.3,0.4933540013608157,https://leetcode.com/problems/graph-valid-tree,"Depth-First Search, Breadth-First Search, Union Find, Graph"
MEDIUM,Populating Next Right Pointers in Each Node,65.3,0.654415150988742,https://leetcode.com/problems/populating-next-right-pointers-in-each-node,"Linked List, Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Swap Nodes in Pairs,65.3,0.6720136828647639,https://leetcode.com/problems/swap-nodes-in-pairs,"Linked List, Recursion"
MEDIUM,Time Based Key-Value Store,65.3,0.4936630449185106,https://leetcode.com/problems/time-based-key-value-store,"Hash Table, String, Binary Search, Design"
MEDIUM,Remove Sub-Folders from the Filesystem,64.2,0.7574624821995838,https://leetcode.com/problems/remove-sub-folders-from-the-filesystem,"Array, String, Depth-First Search, Trie"
MEDIUM,Task Scheduler,64.2,0.6153931254639827,https://leetcode.com/problems/task-scheduler,"Array, Hash Table, Greedy, Sorting, Heap (Priority Queue), Counting"
MEDIUM,Course Schedule,60.1,0.4923440720817781,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
MEDIUM,Longest Univalue Path,59.1,0.4262890083651968,https://leetcode.com/problems/longest-univalue-path,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Container With Most Water,58.5,0.5778283257455421,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
MEDIUM,Maximum Profit From Trading Stocks,58.5,0.4659126284113313,https://leetcode.com/problems/maximum-profit-from-trading-stocks,"Array, Dynamic Programming"
MEDIUM,Min Stack,58.5,0.5644515082787578,https://leetcode.com/problems/min-stack,"Stack, Design"
MEDIUM,Random Pick with Weight,58.5,0.4827844806841818,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
MEDIUM,Basic Calculator II,55.0,0.4581138691872612,https://leetcode.com/problems/basic-calculator-ii,"Math, String, Stack"
MEDIUM,LRU Cache,55.0,0.4521466908978712,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Implement Trie (Prefix Tree),54.8,0.6793479343948664,https://leetcode.com/problems/implement-trie-prefix-tree,"Hash Table, String, Design, Trie"
MEDIUM,Path With Minimum Effort,54.8,0.6141884181196978,https://leetcode.com/problems/path-with-minimum-effort,"Array, Binary Search, Depth-First Search, Breadth-First Search, Union Find, Heap (Priority Queue), Matrix"
MEDIUM,Remove K Digits,54.8,0.3494044611317414,https://leetcode.com/problems/remove-k-digits,"String, Stack, Greedy, Monotonic Stack"
MEDIUM,Maximize Distance to Closest Person,49.9,0.4898713591450004,https://leetcode.com/problems/maximize-distance-to-closest-person,Array
MEDIUM,Maximum Number of Events That Can Be Attended,49.9,0.3292198182552009,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended,"Array, Greedy, Sorting, Heap (Priority Queue)"
MEDIUM,Most Profitable Path in a Tree,49.9,0.6759769941567256,https://leetcode.com/problems/most-profitable-path-in-a-tree,"Array, Tree, Depth-First Search, Breadth-First Search, Graph"
MEDIUM,Parallel Courses,49.9,0.6182187643703161,https://leetcode.com/problems/parallel-courses,"Graph, Topological Sort"
MEDIUM,Simplify Path,49.9,0.4785443730878952,https://leetcode.com/problems/simplify-path,"String, Stack"
MEDIUM,Cheapest Flights Within K Stops,48.9,0.4039901581477084,https://leetcode.com/problems/cheapest-flights-within-k-stops,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph, Heap (Priority Queue), Shortest Path"
MEDIUM,Construct Binary Tree from Preorder and Inorder Traversal,48.9,0.668377617598449,https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal,"Array, Hash Table, Divide and Conquer, Tree, Binary Tree"
MEDIUM,Count Nodes Equal to Average of Subtree,48.9,0.8641728235300019,https://leetcode.com/problems/count-nodes-equal-to-average-of-subtree,"Tree, Depth-First Search, Binary Tree"
MEDIUM,Evaluate Division,48.9,0.6314706608509588,https://leetcode.com/problems/evaluate-division,"Array, String, Depth-First Search, Breadth-First Search, Union Find, Graph, Shortest Path"
MEDIUM,Insert Delete GetRandom O(1),48.9,0.5499189489424546,https://leetcode.com/problems/insert-delete-getrandom-o1,"Array, Hash Table, Math, Design, Randomized"
MEDIUM,Maximum Number of Removable Characters,48.9,0.4575902828924332,https://leetcode.com/problems/maximum-number-of-removable-characters,"Array, Two Pointers, String, Binary Search"
MEDIUM,Merge Intervals,48.9,0.4939524640734239,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,Number of Islands,48.9,0.6232001096557939,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Range Sum Query 2D - Immutable,48.9,0.5652765632997782,https://leetcode.com/problems/range-sum-query-2d-immutable,"Array, Design, Matrix, Prefix Sum"
MEDIUM,Swapping Nodes in a Linked List,48.9,0.6846771850721773,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,"Linked List, Two Pointers"
MEDIUM,Word Break,48.9,0.4827378020649074,https://leetcode.com/problems/word-break,"Array, Hash Table, String, Dynamic Programming, Trie, Memoization"
MEDIUM,Design Add and Search Words Data Structure,39.6,0.4706662503963039,https://leetcode.com/problems/design-add-and-search-words-data-structure,"String, Depth-First Search, Design, Trie"
MEDIUM,Longest Substring Without Repeating Characters,39.6,0.3693616814020288,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Meeting Rooms II,39.6,0.5214173911925731,https://leetcode.com/problems/meeting-rooms-ii,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum"
MEDIUM,Non-overlapping Intervals,39.6,0.5550284035532288,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
MEDIUM,Single Element in a Sorted Array,39.6,0.5920699695159606,https://leetcode.com/problems/single-element-in-a-sorted-array,"Array, Binary Search"
MEDIUM,Snapshot Array,39.6,0.3666537538924564,https://leetcode.com/problems/snapshot-array,"Array, Hash Table, Binary Search, Design"
MEDIUM,Top K Frequent Elements,39.6,0.6456599781208435,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
MEDIUM,Walls and Gates,39.6,0.6296797577537163,https://leetcode.com/problems/walls-and-gates,"Array, Breadth-First Search, Matrix"
HARD,Design In-Memory File System,100.0,0.4816948941663167,https://leetcode.com/problems/design-in-memory-file-system,"Hash Table, String, Design, Trie, Sorting"
HARD,Minimum Window Substring,100.0,0.4535070579145339,https://leetcode.com/problems/minimum-window-substring,"Hash Table, String, Sliding Window"
HARD,Word Search II,98.3,0.3732629709196736,https://leetcode.com/problems/word-search-ii,"Array, String, Backtracking, Trie, Matrix"
HARD,String Transformation,97.0,0.2510979075174374,https://leetcode.com/problems/string-transformation,"Math, String, Dynamic Programming, String Matching"
HARD,Maximum Profit in Job Scheduling,89.6,0.5441710868850566,https://leetcode.com/problems/maximum-profit-in-job-scheduling,"Array, Binary Search, Dynamic Programming, Sorting"
HARD,Number of Ways to Form a Target String Given a Dictionary,87.3,0.570646521775689,https://leetcode.com/problems/number-of-ways-to-form-a-target-string-given-a-dictionary,"Array, String, Dynamic Programming"
HARD,Painting the Walls,87.3,0.4851847868464569,https://leetcode.com/problems/painting-the-walls,"Array, Dynamic Programming"
HARD,Trapping Rain Water,81.9,0.6510199452828925,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,Parallel Courses III,78.0,0.6674963944974485,https://leetcode.com/problems/parallel-courses-iii,"Array, Dynamic Programming, Graph, Topological Sort"
HARD,Find the Maximum Length of a Good Subsequence II,75.8,0.239664138992998,https://leetcode.com/problems/find-the-maximum-length-of-a-good-subsequence-ii,"Array, Hash Table, Dynamic Programming"
HARD,Reverse Nodes in k-Group,75.0,0.6304369033162786,https://leetcode.com/problems/reverse-nodes-in-k-group,"Linked List, Recursion"
HARD,Basic Calculator,73.4,0.4558961346476732,https://leetcode.com/problems/basic-calculator,"Math, String, Stack, Recursion"
HARD,Regular Expression Matching,70.7,0.2928019763803098,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
HARD,Patching Array,65.3,0.5350511688984009,https://leetcode.com/problems/patching-array,"Array, Greedy"
HARD,Sliding Window Median,65.3,0.3869197901499727,https://leetcode.com/problems/sliding-window-median,"Array, Hash Table, Sliding Window, Heap (Priority Queue)"
HARD,Integer to English Words,58.5,0.3435478950195029,https://leetcode.com/problems/integer-to-english-words,"Math, String, Recursion"
HARD,Minimum Operations to Make Numbers Non-positive,58.5,0.4220088242927589,https://leetcode.com/problems/minimum-operations-to-make-numbers-non-positive,"Array, Binary Search"
HARD,Merge k Sorted Lists,55.0,0.5677423948386318,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
HARD,N-Queens II,49.9,0.7672955295381376,https://leetcode.com/problems/n-queens-ii,Backtracking
HARD,Cherry Pickup,48.9,0.3786948581341589,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix"
HARD,Count Subarrays With Fixed Bounds,48.9,0.6940834976032579,https://leetcode.com/problems/count-subarrays-with-fixed-bounds,"Array, Queue, Sliding Window, Monotonic Queue"
HARD,Find Median from Data Stream,48.9,0.5327809111719406,https://leetcode.com/problems/find-median-from-data-stream,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream"
HARD,Remove Invalid Parentheses,48.9,0.4923157435133604,https://leetcode.com/problems/remove-invalid-parentheses,"String, Backtracking, Breadth-First Search"
HARD,Making A Large Island,39.6,0.5489046988177128,https://leetcode.com/problems/making-a-large-island,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
HARD,N-Queens,39.6,0.728171156310315,https://leetcode.com/problems/n-queens,"Array, Backtracking"
