Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Process Tasks Using Servers,89.4,0.4114853370058328,https://leetcode.com/problems/process-tasks-using-servers,"Array, Heap (Priority Queue)"
MEDIUM,Remove All Occurrences of a Substring,89.4,0.7806968639516182,https://leetcode.com/problems/remove-all-occurrences-of-a-substring,"String, Stack, Simulation"
MEDIUM,Count Sub Islands,89.4,0.728263014007497,https://leetcode.com/problems/count-sub-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
MEDIUM,Minimum Genetic Mutation,89.4,0.5548542323412008,https://leetcode.com/problems/minimum-genetic-mutation,"Hash Table, String, Breadth-First Search"
MEDIUM,Rotting Oranges,47.6,0.5661841837717154,https://leetcode.com/problems/rotting-oranges,"Array, Breadth-First Search, Matrix"
MEDIUM,Random Pick with Weight,47.6,0.4827840779003537,https://leetcode.com/problems/random-pick-with-weight,"Array, Math, Binary Search, Prefix Sum, Randomized"
MEDIUM,Number of Islands,47.6,0.6232000422303721,https://leetcode.com/problems/number-of-islands,"Array, Depth-First Search, Breadth-First Search, Union Find, Matrix"
HARD,Trapping Rain Water,96.3,0.6510199452828925,https://leetcode.com/problems/trapping-rain-water,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack"
HARD,Best Meeting Point,91.9,0.6125143892983315,https://leetcode.com/problems/best-meeting-point,"Array, Math, Sorting, Matrix"
HARD,Wildcard Matching,89.4,0.2989831385599265,https://leetcode.com/problems/wildcard-matching,"String, Dynamic Programming, Greedy, Recursion"
HARD,Permutation Sequence,89.4,0.4994318658519785,https://leetcode.com/problems/permutation-sequence,"Math, Recursion"
HARD,Word Break II,89.4,0.5364546303753539,https://leetcode.com/problems/word-break-ii,"Array, Hash Table, String, Dynamic Programming, Backtracking, Trie, Memoization"
HARD,Design Skiplist,89.4,0.5807262117036797,https://leetcode.com/problems/design-skiplist,"Linked List, Design"
HARD,The Skyline Problem,89.4,0.4396233271583687,https://leetcode.com/problems/the-skyline-problem,"Array, Divide and Conquer, Binary Indexed Tree, Segment Tree, Line Sweep, Heap (Priority Queue), Ordered Set"
HARD,Alien Dictionary,89.4,0.3667375435925971,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph, Topological Sort"
HARD,Merge k Sorted Lists,89.4,0.5677422974438748,https://leetcode.com/problems/merge-k-sorted-lists,"Linked List, Divide and Conquer, Heap (Priority Queue), Merge Sort"
HARD,Max Points on a Line,89.4,0.2895514653845652,https://leetcode.com/problems/max-points-on-a-line,"Array, Hash Table, Math, Geometry"
HARD,Trapping Rain Water II,89.4,0.588762524838287,https://leetcode.com/problems/trapping-rain-water-ii,"Array, Breadth-First Search, Heap (Priority Queue), Matrix"
HARD,Regular Expression Matching,89.4,0.2928017990801526,https://leetcode.com/problems/regular-expression-matching,"String, Dynamic Programming, Recursion"
