Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
EASY,Climbing Stairs,56.9,0.535407090137098,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
EASY,Maximum Units on a Truck,52.3,0.7425030722517598,https://leetcode.com/problems/maximum-units-on-a-truck,"Array, Greedy, Sorting"
EASY,Fizz Buzz,52.3,0.7437057263879774,https://leetcode.com/problems/fizz-buzz,"Math, String, Simulation"
EASY,Two Sum,52.3,0.5577699935138669,https://leetcode.com/problems/two-sum,"Array, Hash Table"
EASY,Reverse Linked List,44.8,0.7920656598058967,https://leetcode.com/problems/reverse-linked-list,"Linked List, Recursion"
EASY,Pascal's Triangle,44.8,0.7702153802428936,https://leetcode.com/problems/pascals-triangle,"Array, Dynamic Programming"
EASY,Fibonacci Number,44.8,0.7294492271152765,https://leetcode.com/problems/fibonacci-number,"Math, Dynamic Programming, Recursion, Memoization"
EASY,Degree of an Array,38.2,0.5742057825337067,https://leetcode.com/problems/degree-of-an-array,"Array, Hash Table"
EASY,Minimum String Length After Removing Substrings,38.2,0.7708193935176512,https://leetcode.com/problems/minimum-string-length-after-removing-substrings,"String, Stack, Simulation"
EASY,Ugly Number,38.2,0.4233632213371748,https://leetcode.com/problems/ugly-number,Math
EASY,Average Time of Process per Machine,38.2,0.6862945277695189,https://leetcode.com/problems/average-time-of-process-per-machine,Database
EASY,Contains Duplicate,36.3,0.6323636134487758,https://leetcode.com/problems/contains-duplicate,"Array, Hash Table, Sorting"
EASY,Palindrome Number,36.3,0.5922454050733309,https://leetcode.com/problems/palindrome-number,Math
MEDIUM,Rotate Image,100.0,0.7790165261990751,https://leetcode.com/problems/rotate-image,"Array, Math, Matrix"
MEDIUM,Group Anagrams,100.0,0.7092883082997726,https://leetcode.com/problems/group-anagrams,"Array, Hash Table, String, Sorting"
MEDIUM,Shuffle an Array,100.0,0.5904289804092742,https://leetcode.com/problems/shuffle-an-array,"Array, Math, Design, Randomized"
MEDIUM,Least Number of Unique Integers after K Removals,93.3,0.6341766250570863,https://leetcode.com/problems/least-number-of-unique-integers-after-k-removals,"Array, Hash Table, Greedy, Sorting, Counting"
MEDIUM,Minimum Suffix Flips,90.8,0.7348245888613324,https://leetcode.com/problems/minimum-suffix-flips,"String, Greedy"
MEDIUM,Remove Colored Pieces if Both Neighbors are the Same Color,89.4,0.6283917583136946,https://leetcode.com/problems/remove-colored-pieces-if-both-neighbors-are-the-same-color,"Math, String, Greedy, Game Theory"
MEDIUM,Break a Palindrome,86.6,0.515441720680916,https://leetcode.com/problems/break-a-palindrome,"String, Greedy"
MEDIUM,Next Permutation,83.4,0.4305775328017951,https://leetcode.com/problems/next-permutation,"Array, Two Pointers"
MEDIUM,Rearrange Array to Maximize Prefix Score,81.1,0.4154713786648543,https://leetcode.com/problems/rearrange-array-to-maximize-prefix-score,"Array, Greedy, Sorting, Prefix Sum"
MEDIUM,Minimum Swaps to Make Strings Equal,74.3,0.6470896696381752,https://leetcode.com/problems/minimum-swaps-to-make-strings-equal,"Math, String, Greedy"
MEDIUM,Merge Intervals,72.4,0.4939526867214799,https://leetcode.com/problems/merge-intervals,"Array, Sorting"
MEDIUM,Display Table of Food Orders in a Restaurant,70.4,0.7565692616551416,https://leetcode.com/problems/display-table-of-food-orders-in-a-restaurant,"Array, Hash Table, String, Sorting, Ordered Set"
MEDIUM,Reverse Odd Levels of Binary Tree,70.4,0.866394464658027,https://leetcode.com/problems/reverse-odd-levels-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Suspicious Bank Accounts,70.4,0.4493060145406477,https://leetcode.com/problems/suspicious-bank-accounts,Database
MEDIUM,Lexicographically Smallest String After Applying Operations,70.4,0.6527957931638914,https://leetcode.com/problems/lexicographically-smallest-string-after-applying-operations,"String, Depth-First Search, Breadth-First Search, Enumeration"
MEDIUM,Longest Palindromic Substring,65.6,0.3584612117986065,https://leetcode.com/problems/longest-palindromic-substring,"Two Pointers, String, Dynamic Programming"
MEDIUM,Set Matrix Zeroes,65.0,0.6070888278303417,https://leetcode.com/problems/set-matrix-zeroes,"Array, Hash Table, Matrix"
MEDIUM,Longest Substring Without Repeating Characters,65.0,0.369361700262351,https://leetcode.com/problems/longest-substring-without-repeating-characters,"Hash Table, String, Sliding Window"
MEDIUM,Find Occurrences of an Element in an Array,65.0,0.725564552476571,https://leetcode.com/problems/find-occurrences-of-an-element-in-an-array,"Array, Hash Table"
MEDIUM,Count Numbers with Unique Digits,63.9,0.5434517416497606,https://leetcode.com/problems/count-numbers-with-unique-digits,"Math, Dynamic Programming, Backtracking"
MEDIUM,LRU Cache,60.7,0.4521461104192241,https://leetcode.com/problems/lru-cache,"Hash Table, Linked List, Design, Doubly-Linked List"
MEDIUM,Subarray Sum Equals K,52.3,0.4547620834300719,https://leetcode.com/problems/subarray-sum-equals-k,"Array, Hash Table, Prefix Sum"
MEDIUM,Maximum Subarray,52.3,0.5209979582188606,https://leetcode.com/problems/maximum-subarray,"Array, Divide and Conquer, Dynamic Programming"
MEDIUM,Generate Parentheses,52.3,0.7713286717803378,https://leetcode.com/problems/generate-parentheses,"String, Dynamic Programming, Backtracking"
MEDIUM,Minimum Operations to Make All Array Elements Equal,52.3,0.3692031208906811,https://leetcode.com/problems/minimum-operations-to-make-all-array-elements-equal,"Array, Binary Search, Sorting, Prefix Sum"
MEDIUM,Best Time to Buy and Sell Stock II,50.9,0.6950028393422977,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,"Array, Dynamic Programming, Greedy"
MEDIUM,Minimum Cost to Connect Sticks,46.4,0.7116745797510586,https://leetcode.com/problems/minimum-cost-to-connect-sticks,"Array, Greedy, Heap (Priority Queue)"
MEDIUM,Daily Temperatures,46.4,0.673649951600241,https://leetcode.com/problems/daily-temperatures,"Array, Stack, Monotonic Stack"
MEDIUM,Binary Tree Right Side View,44.8,0.6704257665394876,https://leetcode.com/problems/binary-tree-right-side-view,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
MEDIUM,Non-overlapping Intervals,44.8,0.5550284035532288,https://leetcode.com/problems/non-overlapping-intervals,"Array, Dynamic Programming, Greedy, Sorting"
MEDIUM,Coin Change,44.8,0.4649546451227877,https://leetcode.com/problems/coin-change,"Array, Dynamic Programming, Breadth-First Search"
MEDIUM,Minimum Insertions to Balance a Parentheses String,38.2,0.5317558366441577,https://leetcode.com/problems/minimum-insertions-to-balance-a-parentheses-string,"String, Stack, Greedy"
MEDIUM,Open the Lock,38.2,0.6074106348295799,https://leetcode.com/problems/open-the-lock,"Array, Hash Table, String, Breadth-First Search"
MEDIUM,Decode Ways,38.2,0.3653096464119481,https://leetcode.com/problems/decode-ways,"String, Dynamic Programming"
MEDIUM,Search Suggestions System,38.2,0.6505032264917545,https://leetcode.com/problems/search-suggestions-system,"Array, String, Binary Search, Trie, Sorting, Heap (Priority Queue)"
MEDIUM,Sum of Subarray Ranges,38.2,0.6013128650832208,https://leetcode.com/problems/sum-of-subarray-ranges,"Array, Stack, Monotonic Stack"
MEDIUM,Count Strictly Increasing Subarrays,38.2,0.7126069380464418,https://leetcode.com/problems/count-strictly-increasing-subarrays,"Array, Math, Dynamic Programming"
MEDIUM,Combination Sum,38.2,0.7467467958581016,https://leetcode.com/problems/combination-sum,"Array, Backtracking"
MEDIUM,Container With Most Water,38.2,0.577828412852038,https://leetcode.com/problems/container-with-most-water,"Array, Two Pointers, Greedy"
MEDIUM,Find the Duplicate Number,38.2,0.6283573746964617,https://leetcode.com/problems/find-the-duplicate-number,"Array, Two Pointers, Binary Search, Bit Manipulation"
MEDIUM,Letter Combinations of a Phone Number,38.2,0.6385754372876457,https://leetcode.com/problems/letter-combinations-of-a-phone-number,"Hash Table, String, Backtracking"
MEDIUM,Integer to Roman,36.3,0.6861927118001762,https://leetcode.com/problems/integer-to-roman,"Hash Table, Math, String"
MEDIUM,Spiral Matrix,36.3,0.5393974560587809,https://leetcode.com/problems/spiral-matrix,"Array, Matrix, Simulation"
MEDIUM,Permutations,36.3,0.8066013741849325,https://leetcode.com/problems/permutations,"Array, Backtracking"
MEDIUM,Two Sum II - Input Array Is Sorted,36.3,0.6340213490445626,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,"Array, Two Pointers, Binary Search"
MEDIUM,Kth Largest Element in an Array,36.3,0.6797700657994141,https://leetcode.com/problems/kth-largest-element-in-an-array,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect"
MEDIUM,Top K Frequent Elements,36.3,0.6456596310666731,https://leetcode.com/problems/top-k-frequent-elements,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect"
HARD,Reaching Points,96.5,0.336468882434809,https://leetcode.com/problems/reaching-points,Math
HARD,Numbers With Repeated Digits,74.3,0.4346119124099851,https://leetcode.com/problems/numbers-with-repeated-digits,"Math, Dynamic Programming"
HARD,Maximum Number of Points From Grid Queries,70.4,0.5950536029744709,https://leetcode.com/problems/maximum-number-of-points-from-grid-queries,"Array, Two Pointers, Breadth-First Search, Union Find, Sorting, Heap (Priority Queue), Matrix"
HARD,Minimum Cost to Make Array Equal,46.4,0.4632379781368273,https://leetcode.com/problems/minimum-cost-to-make-array-equal,"Array, Binary Search, Greedy, Sorting, Prefix Sum"
HARD,Cherry Pickup,38.2,0.3786948581341589,https://leetcode.com/problems/cherry-pickup,"Array, Dynamic Programming, Matrix"
